id,categoryName,productName,price,quantity,latitude,longitude,address,province,price_num,quantity_num,semantic_text
da5be6d4-6ad6-4495-9f32-bc3297414957,Cây ăn quả,mít Thái,42.574 đ/kg,4.139 kg,13.9787,108.0164,"Số 48 Quang Trung, Phường 3, TP. Pleiku, Gia Lai, Việt Nam","Gia Lai, Việt Nam",42574.0,4139.0,Cây ăn quả | mít Thái
fbf7aee5-f865-41fe-b59e-0abc27471c00,Rau củ,cà chua,56.742 đ/kg,4.425 kg,10.8811,106.7844,"Số 117 Nguyễn Thị Minh Khai, Phường 7, TP. Thủ Đức, TP. Hồ Chí Minh, Việt Nam","TP. Hồ Chí Minh, Việt Nam",56742.0,4425.0,Rau củ | cà chua
7af95de9-cc7f-41d8-ac29-b3193de76f55,Cây công nghiệp,điều tươi,57.759 đ/kg,2.122 kg,10.0275,105.7536,"Số 150 Hai Bà Trưng, Phường 6, Quận Ninh Kiều, Cần Thơ, Việt Nam","Cần Thơ, Việt Nam",57759.0,2122.0,Cây công nghiệp | điều tươi
1a9d040a-f0d0-4eb2-b811-ebbde88acef6,Cây ăn quả,bưởi da xanh,11.829 đ/kg,1.575 kg,10.0523,105.739,"Số 179 Hai Bà Trưng, Phường 8, Quận Ninh Kiều, Cần Thơ, Việt Nam","Cần Thơ, Việt Nam",11829.0,1575.0,Cây ăn quả | bưởi da xanh
d742ea4a-7511-4eb3-b050-aeb2ccbae5fd,Cây ăn quả,cam sành,49.716 đ/kg,3.420 kg,16.4524,107.5892,"Số 90 Hai Bà Trưng, Phường 8, TP. Huế, Thừa Thiên Huế, Việt Nam","Thừa Thiên Huế, Việt Nam",49716.0,3420.0,Cây ăn quả | cam sành
a4512c54-3bc4-4ccf-84f2-4a85ebfbf0f5,Rau củ,đậu cô ve,41.671 đ/kg,2.459 kg,18.6635,105.6775,"Số 243 Nguyễn Văn Linh, Phường 15, TP. Vinh, Nghệ An, Việt Nam","Nghệ An, Việt Nam",41671.0,2459.0,Rau củ | đậu cô ve
a9dfd023-6f59-49b5-bedb-2f1a81c24a4c,Cây công nghiệp,cà phê nhân Robusta,22.815 đ/kg,4.589 kg,21.0415,105.7747,"Số 219 Nguyễn Thị Minh Khai, Phường 16, Quận Cầu Giấy, Hà Nội, Việt Nam","Hà Nội, Việt Nam",22815.0,4589.0,Cây công nghiệp | cà phê nhân Robusta
3f641b05-6b8f-4179-abad-0d5a838fd96c,Cây công nghiệp,chè xanh,57.894 đ/kg,3.250 kg,10.7712,106.7085,"Số 172 Hùng Vương, Phường 5, Quận 1, TP. Hồ Chí Minh, Việt Nam","TP. Hồ Chí Minh, Việt Nam",57894.0,3250.0,Cây công nghiệp | chè xanh
f366a743-9da4-43dc-b89b-fa5f4669052b,Cây ăn quả,xoài cát Hòa Lộc,43.574 đ/kg,759 kg,10.0568,105.7564,"Số 146 Trần Hưng Đạo, Phường 1, Quận Ninh Kiều, Cần Thơ, Việt Nam","Cần Thơ, Việt Nam",43574.0,759.0,Cây ăn quả | xoài cát Hòa Lộc
4db9b6d6-d6db-431b-a8ad-a7712bc9e861,Cây ăn quả,nhãn lồng,24.215 đ/kg,4.658 kg,21.0355,105.793,"Số 25 Trần Hưng Đạo, Phường 9, Quận Cầu Giấy, Hà Nội, Việt Nam","Hà Nội, Việt Nam",24215.0,4658.0,Cây ăn quả | nhãn lồng
272e3489-df8c-4af1-b8cc-e061ea1fb9dd,Cây công nghiệp,cà phê nhân Robusta,9.143 đ/kg,3.527 kg,10.0497,105.7621,"Số 60 Phan Châu Trinh, Phường 9, Quận Ninh Kiều, Cần Thơ, Việt Nam","Cần Thơ, Việt Nam",9143.0,3527.0,Cây công nghiệp | cà phê nhân Robusta
3fb0c888-f9f0-4279-ad81-de6628a1716a,Cây ăn quả,cam sành,27.744 đ/kg,1.771 kg,21.0213,105.8043,"Số 14 Phan Châu Trinh, Phường 12, Quận Cầu Giấy, Hà Nội, Việt Nam","Hà Nội, Việt Nam",27744.0,1771.0,Cây ăn quả | cam sành
01781fbf-c9d1-445d-a56b-aa0ceca8097f,Rau củ,bí đỏ,7.255 đ/kg,4.339 kg,16.0765,108.1627,"Số 49 Nguyễn Văn Linh, Phường 2, Quận Liên Chiểu, Đà Nẵng, Việt Nam","Đà Nẵng, Việt Nam",7255.0,4339.0,Rau củ | bí đỏ
d5ccf122-e8e2-43d0-b7cd-828e52ba356d,Rau củ,bắp cải,39.588 đ/kg,1.460 kg,10.8846,106.8056,"Số 144 Hai Bà Trưng, Phường 3, TP. Thủ Đức, TP. Hồ Chí Minh, Việt Nam","TP. Hồ Chí Minh, Việt Nam",39588.0,1460.0,Rau củ | bắp cải
5500f680-53e1-400f-871d-215a343d76aa,Cây công nghiệp,cà phê nhân Robusta,38.769 đ/kg,1.340 kg,16.0702,108.2087,"Số 32 Hùng Vương, Phường 9, Quận Hải Châu, Đà Nẵng, Việt Nam","Đà Nẵng, Việt Nam",38769.0,1340.0,Cây công nghiệp | cà phê nhân Robusta
868f53bf-e6f2-43b3-965b-a90f42cd3d98,Cây ăn quả,nhãn lồng,11.426 đ/kg,162 kg,16.0656,108.2096,"Số 69 Nguyễn Văn Linh, Phường 2, Quận Hải Châu, Đà Nẵng, Việt Nam","Đà Nẵng, Việt Nam",11426.0,162.0,Cây ăn quả | nhãn lồng
5b61f1f9-7eb2-4d19-9a13-cfccea86cc0c,Rau củ,bí đỏ,34.645 đ/kg,1.940 kg,10.0568,105.7564,"Số 146 Trần Hưng Đạo, Phường 1, Quận Ninh Kiều, Cần Thơ, Việt Nam","Cần Thơ, Việt Nam",34645.0,1940.0,Rau củ | bí đỏ
ef3021aa-8078-4262-9557-517ba65fc54f,Cây công nghiệp,mía nguyên liệu,35.099 đ/kg,3.623 kg,18.6604,105.6651,"Số 63 Hùng Vương, Phường 12, TP. Vinh, Nghệ An, Việt Nam","Nghệ An, Việt Nam",35099.0,3623.0,Cây công nghiệp | mía nguyên liệu
d1749bbb-e922-46fa-bf23-9d4d59b0484b,Rau củ,cà rốt,29.598 đ/kg,2.839 kg,16.4683,107.5866,"Số 175 Nguyễn Huệ, Phường 18, TP. Huế, Thừa Thiên Huế, Việt Nam","Thừa Thiên Huế, Việt Nam",29598.0,2839.0,Rau củ | cà rốt
0ecd7bf5-913f-44d9-9034-6bbe38c93260,Rau củ,rau muống,45.865 đ/kg,3.326 kg,16.0845,108.1549,"Số 146 Nguyễn Văn Linh, Phường 14, Quận Liên Chiểu, Đà Nẵng, Việt Nam","Đà Nẵng, Việt Nam",45865.0,3326.0,Rau củ | rau muống
2e9585a3-aa16-4a09-b2a4-35d7c8959c13,Cây ăn quả,chuối già hương,8.620 đ/kg,471 kg,10.8811,106.7844,"Số 117 Nguyễn Thị Minh Khai, Phường 7, TP. Thủ Đức, TP. Hồ Chí Minh, Việt Nam","TP. Hồ Chí Minh, Việt Nam",8620.0,471.0,Cây ăn quả | chuối già hương
2ec2ba75-756e-4d1b-955b-30df4ac622ea,Cây ăn quả,dưa hấu,39.175 đ/kg,1.382 kg,20.8507,106.6705,"Số 132 Lê Lợi, Phường 9, Quận Lê Chân, Hải Phòng, Việt Nam","Hải Phòng, Việt Nam",39175.0,1382.0,Cây ăn quả | dưa hấu
22c09522-6af1-45af-b36c-5f276d952364,Cây ăn quả,chuối già hương,26.735 đ/kg,2.761 kg,10.8512,106.7873,"Số 55 Lê Lợi, Phường 4, TP. Thủ Đức, TP. Hồ Chí Minh, Việt Nam","TP. Hồ Chí Minh, Việt Nam",26735.0,2761.0,Cây ăn quả | chuối già hương
1d742755-c08c-4dd6-affd-c62bf208573b,Cây ăn quả,nhãn lồng,34.285 đ/kg,974 kg,10.0274,105.7288,"Số 186 Nguyễn Thị Minh Khai, Phường 1, Quận Ninh Kiều, Cần Thơ, Việt Nam","Cần Thơ, Việt Nam",34285.0,974.0,Cây ăn quả | nhãn lồng
55d389c4-41b7-40ba-9599-e51704dd77ee,Rau củ,dưa leo,18.988 đ/kg,321 kg,12.2412,109.2031,"Số 98 Hùng Vương, Phường 10, TP. Nha Trang, Khánh Hòa, Việt Nam","Khánh Hòa, Việt Nam",18988.0,321.0,Rau củ | dưa leo
c07f4087-0613-4406-b28c-1f3533584bd9,Cây ăn quả,thanh long ruột đỏ,45.408 đ/kg,4.698 kg,16.0618,108.1517,"Số 206 Lê Lợi, Phường 11, Quận Liên Chiểu, Đà Nẵng, Việt Nam","Đà Nẵng, Việt Nam",45408.0,4698.0,Cây ăn quả | thanh long ruột đỏ
a9bd07b4-594f-4bc0-b58f-15ef8ba36b80,Cây công nghiệp,hạt tiêu đen,49.150 đ/kg,2.026 kg,20.8402,106.7065,"Số 108 Điện Biên Phủ, Phường 6, Quận Lê Chân, Hải Phòng, Việt Nam","Hải Phòng, Việt Nam",49150.0,2026.0,Cây công nghiệp | hạt tiêu đen
aeaa9521-2517-4d61-83d0-a0257e63a752,Cây công nghiệp,cọ dầu,59.419 đ/kg,263 kg,16.0577,108.2113,"Số 234 Hai Bà Trưng, Phường 6, Quận Hải Châu, Đà Nẵng, Việt Nam","Đà Nẵng, Việt Nam",59419.0,263.0,Cây công nghiệp | cọ dầu
8d5b509c-f145-47e4-833d-9cdf1d52f6f3,Cây ăn quả,chuối già hương,34.260 đ/kg,985 kg,18.6935,105.6687,"Số 103 Nguyễn Văn Linh, Phường 14, TP. Vinh, Nghệ An, Việt Nam","Nghệ An, Việt Nam",34260.0,985.0,Cây ăn quả | chuối già hương
22ada30d-a598-4058-8834-22b2e6bf1685,Cây ăn quả,cam sành,51.948 đ/kg,2.444 kg,21.0283,105.7843,"Số 233 Nguyễn Huệ, Phường 17, Quận Cầu Giấy, Hà Nội, Việt Nam","Hà Nội, Việt Nam",51948.0,2444.0,Cây ăn quả | cam sành
dbd7e12b-b235-414f-91f1-0d93dd2df0df,Rau củ,rau cải xanh,5.924 đ/kg,4.955 kg,10.8811,106.7844,"Số 117 Nguyễn Thị Minh Khai, Phường 7, TP. Thủ Đức, TP. Hồ Chí Minh, Việt Nam","TP. Hồ Chí Minh, Việt Nam",5924.0,4955.0,Rau củ | rau cải xanh
1f50ed59-6d4c-497f-8ec7-70ea1c81e83a,Rau củ,rau muống,26.482 đ/kg,4.345 kg,12.2308,109.1834,"Số 200 Nguyễn Thị Minh Khai, Phường 13, TP. Nha Trang, Khánh Hòa, Việt Nam","Khánh Hòa, Việt Nam",26482.0,4345.0,Rau củ | rau muống
2ac5d1f6-03e5-41bd-ae9a-eb02f6440161,Cây công nghiệp,cà phê Arabica,24.181 đ/kg,1.442 kg,21.0308,105.8214,"Số 216 Nguyễn Huệ, Phường 16, Quận Hoàn Kiếm, Hà Nội, Việt Nam","Hà Nội, Việt Nam",24181.0,1442.0,Cây công nghiệp | cà phê Arabica
d7ebfa63-4810-4a44-add7-a16067f29fe5,Rau củ,cải bó xôi,32.003 đ/kg,790 kg,21.0415,105.7747,"Số 219 Nguyễn Thị Minh Khai, Phường 16, Quận Cầu Giấy, Hà Nội, Việt Nam","Hà Nội, Việt Nam",32003.0,790.0,Rau củ | cải bó xôi
aadfeb00-6f26-4187-aa67-bc8789e29ef2,Rau củ,bắp cải,41.541 đ/kg,1.816 kg,12.2253,109.1992,"Số 178 Phan Châu Trinh, Phường 11, TP. Nha Trang, Khánh Hòa, Việt Nam","Khánh Hòa, Việt Nam",41541.0,1816.0,Rau củ | bắp cải
34b70f55-7495-41ca-8560-69b479bdb4f7,Cây ăn quả,mít Thái,17.646 đ/kg,2.646 kg,21.0219,105.7786,"Số 131 Lê Duẩn, Phường 7, Quận Cầu Giấy, Hà Nội, Việt Nam","Hà Nội, Việt Nam",17646.0,2646.0,Cây ăn quả | mít Thái
8c9d27c0-bcff-4d92-8fe8-2810dc7c9d33,Rau củ,bắp cải,27.592 đ/kg,270 kg,10.7788,106.6895,"Số 162 Lê Duẩn, Phường 18, Quận 1, TP. Hồ Chí Minh, Việt Nam","TP. Hồ Chí Minh, Việt Nam",27592.0,270.0,Rau củ | bắp cải
c10a6ce1-8df5-4c0a-a14b-4f604a62688b,Cây công nghiệp,cà phê Arabica,23.339 đ/kg,489 kg,18.6935,105.6687,"Số 103 Nguyễn Văn Linh, Phường 14, TP. Vinh, Nghệ An, Việt Nam","Nghệ An, Việt Nam",23339.0,489.0,Cây công nghiệp | cà phê Arabica
528caf72-21b3-487c-a057-9ddcd1909ceb,Cây công nghiệp,hạt tiêu đen,24.514 đ/kg,4.176 kg,10.7843,106.6895,"Số 55 Hùng Vương, Phường 11, Quận 1, TP. Hồ Chí Minh, Việt Nam","TP. Hồ Chí Minh, Việt Nam",24514.0,4176.0,Cây công nghiệp | hạt tiêu đen
cf5c741f-3072-4e39-83c5-4d0dfc01ef73,Cây công nghiệp,chè xanh,26.777 đ/kg,473 kg,13.9724,107.9823,"Số 163 Phan Châu Trinh, Phường 10, TP. Pleiku, Gia Lai, Việt Nam","Gia Lai, Việt Nam",26777.0,473.0,Cây công nghiệp | chè xanh
d6458b25-bf20-4f46-a0c1-d097f9e719db,Rau củ,đậu cô ve,27.291 đ/kg,774 kg,10.8873,106.7853,"Số 117 Hai Bà Trưng, Phường 9, TP. Thủ Đức, TP. Hồ Chí Minh, Việt Nam","TP. Hồ Chí Minh, Việt Nam",27291.0,774.0,Rau củ | đậu cô ve
951d13c8-c707-489d-963a-ec2c1e1d5d20,Cây công nghiệp,mía nguyên liệu,31.140 đ/kg,452 kg,10.8873,106.7853,"Số 117 Hai Bà Trưng, Phường 9, TP. Thủ Đức, TP. Hồ Chí Minh, Việt Nam","TP. Hồ Chí Minh, Việt Nam",31140.0,452.0,Cây công nghiệp | mía nguyên liệu
7a79aacb-99d8-4e86-9600-223eaea251c6,Cây ăn quả,vải thiều,30.422 đ/kg,321 kg,10.8762,106.8159,"Số 99 Lê Duẩn, Phường 7, TP. Thủ Đức, TP. Hồ Chí Minh, Việt Nam","TP. Hồ Chí Minh, Việt Nam",30422.0,321.0,Cây ăn quả | vải thiều
615392df-ec18-463c-84c3-cfb6aa438992,Cây ăn quả,vải thiều,27.474 đ/kg,2.700 kg,16.0704,108.1527,"Số 19 Lê Duẩn, Phường 17, Quận Liên Chiểu, Đà Nẵng, Việt Nam","Đà Nẵng, Việt Nam",27474.0,2700.0,Cây ăn quả | vải thiều
aff97a6b-a94d-413c-9e49-bdeb25942cbe,Cây ăn quả,xoài cát Hòa Lộc,56.882 đ/kg,4.160 kg,12.2399,109.1938,"Số 34 Lê Lợi, Phường 10, TP. Nha Trang, Khánh Hòa, Việt Nam","Khánh Hòa, Việt Nam",56882.0,4160.0,Cây ăn quả | xoài cát Hòa Lộc
fd9fd76c-be5b-4daa-ac11-5cf49a4ec4e2,Cây công nghiệp,điều tươi,7.953 đ/kg,2.833 kg,16.0811,108.2241,"Số 245 Nguyễn Thị Minh Khai, Phường 14, Quận Hải Châu, Đà Nẵng, Việt Nam","Đà Nẵng, Việt Nam",7953.0,2833.0,Cây công nghiệp | điều tươi
c3026da7-4b78-4600-b2c2-216868ecd51c,Rau củ,mướp hương,21.022 đ/kg,3.107 kg,21.0357,105.8007,"Số 49 Nguyễn Huệ, Phường 13, Quận Cầu Giấy, Hà Nội, Việt Nam","Hà Nội, Việt Nam",21022.0,3107.0,Rau củ | mướp hương
f89745f0-9b38-4655-9be6-0ce24a937fba,Cây công nghiệp,hạt tiêu đen,26.181 đ/kg,715 kg,20.8588,106.685,"Số 157 Phan Châu Trinh, Phường 20, Quận Lê Chân, Hải Phòng, Việt Nam","Hải Phòng, Việt Nam",26181.0,715.0,Cây công nghiệp | hạt tiêu đen
c298e65b-2cda-41d4-b329-6abb2516d3d7,Cây công nghiệp,chè xanh,44.470 đ/kg,2.638 kg,16.4683,107.5866,"Số 175 Nguyễn Huệ, Phường 18, TP. Huế, Thừa Thiên Huế, Việt Nam","Thừa Thiên Huế, Việt Nam",44470.0,2638.0,Cây công nghiệp | chè xanh
f853560f-c997-46fc-bc03-0dce787fbea3,Cây công nghiệp,cà phê Arabica,39.154 đ/kg,2.993 kg,12.2376,109.1943,"Số 31 Hai Bà Trưng, Phường 19, TP. Nha Trang, Khánh Hòa, Việt Nam","Khánh Hòa, Việt Nam",39154.0,2993.0,Cây công nghiệp | cà phê Arabica
62be0709-cee0-4c8e-ae25-6fdd04634482,Cây ăn quả,cam sành,15.367 đ/kg,2.555 kg,21.0399,105.8015,"Số 227 Điện Biên Phủ, Phường 13, Quận Cầu Giấy, Hà Nội, Việt Nam","Hà Nội, Việt Nam",15367.0,2555.0,Cây ăn quả | cam sành
4d5f29fd-1901-47f0-aff1-ddf48ec6acbe,Cây công nghiệp,cọ dầu,30.509 đ/kg,3.287 kg,11.9421,108.4632,"Số 50 Nguyễn Thị Minh Khai, Phường 13, TP. Đà Lạt, Lâm Đồng, Việt Nam","Lâm Đồng, Việt Nam",30509.0,3287.0,Cây công nghiệp | cọ dầu
09eeafcb-6e2b-418b-8be6-323401cefb6e,Cây ăn quả,mít Thái,30.849 đ/kg,449 kg,10.8846,106.8056,"Số 144 Hai Bà Trưng, Phường 3, TP. Thủ Đức, TP. Hồ Chí Minh, Việt Nam","TP. Hồ Chí Minh, Việt Nam",30849.0,449.0,Cây ăn quả | mít Thái
b9ecdf92-ac3a-4543-a214-0a9d9d35482a,Cây ăn quả,xoài cát Hòa Lộc,29.631 đ/kg,371 kg,20.8464,106.6898,"Số 151 Nguyễn Thị Minh Khai, Phường 16, Quận Lê Chân, Hải Phòng, Việt Nam","Hải Phòng, Việt Nam",29631.0,371.0,Cây ăn quả | xoài cát Hòa Lộc
c083b2d6-607d-4fc8-96ec-77c4997a922e,Cây công nghiệp,hạt tiêu đen,37.784 đ/kg,1.288 kg,16.066,108.2176,"Số 22 Nguyễn Huệ, Phường 7, Quận Hải Châu, Đà Nẵng, Việt Nam","Đà Nẵng, Việt Nam",37784.0,1288.0,Cây công nghiệp | hạt tiêu đen
5aa2702f-d126-4dd3-b653-375e92656490,Cây ăn quả,bưởi da xanh,5.053 đ/kg,4.406 kg,12.2399,109.1938,"Số 34 Lê Lợi, Phường 10, TP. Nha Trang, Khánh Hòa, Việt Nam","Khánh Hòa, Việt Nam",5053.0,4406.0,Cây ăn quả | bưởi da xanh
06ef7edd-79cd-4d40-9aaa-f9c5482b2816,Rau củ,bắp cải,49.189 đ/kg,3.389 kg,21.0392,105.8348,"Số 240 Quang Trung, Phường 14, Quận Hoàn Kiếm, Hà Nội, Việt Nam","Hà Nội, Việt Nam",49189.0,3389.0,Rau củ | bắp cải
6f97fdb5-69dc-4355-892f-3effc4e53a6c,Rau củ,bí đỏ,31.697 đ/kg,2.097 kg,10.8701,106.7911,"Số 189 Điện Biên Phủ, Phường 13, TP. Thủ Đức, TP. Hồ Chí Minh, Việt Nam","TP. Hồ Chí Minh, Việt Nam",31697.0,2097.0,Rau củ | bí đỏ
c860408b-f1cc-4873-a17a-63389f45e633,Cây ăn quả,thanh long ruột đỏ,22.218 đ/kg,2.579 kg,10.8881,106.7907,"Số 38 Trần Hưng Đạo, Phường 5, TP. Thủ Đức, TP. Hồ Chí Minh, Việt Nam","TP. Hồ Chí Minh, Việt Nam",22218.0,2579.0,Cây ăn quả | thanh long ruột đỏ
d5771ab3-45ff-4527-836a-880404795536,Rau củ,rau cải xanh,57.453 đ/kg,3.959 kg,10.7758,106.6996,"Số 200 Hùng Vương, Phường 18, Quận 1, TP. Hồ Chí Minh, Việt Nam","TP. Hồ Chí Minh, Việt Nam",57453.0,3959.0,Rau củ | rau cải xanh
45019ad0-2675-41d8-b5c5-46c963039539,Rau củ,cải bó xôi,29.162 đ/kg,4.371 kg,18.6935,105.6687,"Số 103 Nguyễn Văn Linh, Phường 14, TP. Vinh, Nghệ An, Việt Nam","Nghệ An, Việt Nam",29162.0,4371.0,Rau củ | cải bó xôi
ce8c0ec9-e86c-4a5e-8e38-1533a0b43b4d,Cây công nghiệp,cọ dầu,46.651 đ/kg,2.973 kg,21.0294,105.8266,"Số 209 Hoàng Diệu, Phường 6, Quận Hoàn Kiếm, Hà Nội, Việt Nam","Hà Nội, Việt Nam",46651.0,2973.0,Cây công nghiệp | cọ dầu
4b66be01-5a17-41bd-9033-edfe50ee0784,Cây ăn quả,vải thiều,59.900 đ/kg,3.410 kg,20.8507,106.6705,"Số 132 Lê Lợi, Phường 9, Quận Lê Chân, Hải Phòng, Việt Nam","Hải Phòng, Việt Nam",59900.0,3410.0,Cây ăn quả | vải thiều
bc66d938-5bbd-4a88-945a-0ec20c6fa068,Rau củ,cà chua,42.481 đ/kg,514 kg,12.2292,109.2096,"Số 45 Hùng Vương, Phường 18, TP. Nha Trang, Khánh Hòa, Việt Nam","Khánh Hòa, Việt Nam",42481.0,514.0,Rau củ | cà chua
566b28d1-a978-426c-8e9f-928359156281,Rau củ,mướp hương,12.142 đ/kg,4.430 kg,12.2292,109.2096,"Số 45 Hùng Vương, Phường 18, TP. Nha Trang, Khánh Hòa, Việt Nam","Khánh Hòa, Việt Nam",12142.0,4430.0,Rau củ | mướp hương
3a0a0074-59ae-48b4-8496-b659a83c96d7,Rau củ,mướp hương,8.283 đ/kg,4.905 kg,10.8707,106.802,"Số 91 Hai Bà Trưng, Phường 6, TP. Thủ Đức, TP. Hồ Chí Minh, Việt Nam","TP. Hồ Chí Minh, Việt Nam",8283.0,4905.0,Rau củ | mướp hương
3c781aa9-0b50-4b55-a5a7-a0e7db3a1977,Cây công nghiệp,cọ dầu,53.098 đ/kg,2.989 kg,11.9421,108.4632,"Số 50 Nguyễn Thị Minh Khai, Phường 13, TP. Đà Lạt, Lâm Đồng, Việt Nam","Lâm Đồng, Việt Nam",53098.0,2989.0,Cây công nghiệp | cọ dầu
f040957f-0410-454a-8fac-54871d9a1128,Cây ăn quả,xoài cát Hòa Lộc,26.602 đ/kg,4.119 kg,20.8359,106.6862,"Số 216 Phan Châu Trinh, Phường 19, Quận Lê Chân, Hải Phòng, Việt Nam","Hải Phòng, Việt Nam",26602.0,4119.0,Cây ăn quả | xoài cát Hòa Lộc
5a6aa560-bb77-4a95-9e41-35019a4954a9,Rau củ,bắp cải,43.284 đ/kg,3.134 kg,21.0415,105.8398,"Số 241 Lê Duẩn, Phường 15, Quận Hoàn Kiếm, Hà Nội, Việt Nam","Hà Nội, Việt Nam",43284.0,3134.0,Rau củ | bắp cải
a5174a42-b19b-42dc-b9bd-364cc72ee982,Cây công nghiệp,cà phê Arabica,51.429 đ/kg,268 kg,10.0433,105.748,"Số 180 Nguyễn Thị Minh Khai, Phường 7, Quận Ninh Kiều, Cần Thơ, Việt Nam","Cần Thơ, Việt Nam",51429.0,268.0,Cây công nghiệp | cà phê Arabica
23716154-f705-43aa-ab52-79669e057f7b,Cây công nghiệp,hạt tiêu đen,23.722 đ/kg,1.189 kg,10.8549,106.797,"Số 59 Trần Hưng Đạo, Phường 17, TP. Thủ Đức, TP. Hồ Chí Minh, Việt Nam","TP. Hồ Chí Minh, Việt Nam",23722.0,1189.0,Cây công nghiệp | hạt tiêu đen
711a6bfe-b6b2-4c98-b628-a10aba79b382,Cây công nghiệp,cao su thiên nhiên,13.627 đ/kg,4.517 kg,16.4727,107.5819,"Số 130 Quang Trung, Phường 2, TP. Huế, Thừa Thiên Huế, Việt Nam","Thừa Thiên Huế, Việt Nam",13627.0,4517.0,Cây công nghiệp | cao su thiên nhiên
e347c4d0-1a60-4b2c-b6cc-85dd58be7851,Cây ăn quả,mít Thái,54.118 đ/kg,1.358 kg,20.8394,106.6685,"Số 88 Hoàng Diệu, Phường 9, Quận Lê Chân, Hải Phòng, Việt Nam","Hải Phòng, Việt Nam",54118.0,1358.0,Cây ăn quả | mít Thái
b23f32d2-549e-46bd-b3c9-8dc52180036c,Cây công nghiệp,cao su thiên nhiên,54.809 đ/kg,3.728 kg,10.8701,106.7911,"Số 189 Điện Biên Phủ, Phường 13, TP. Thủ Đức, TP. Hồ Chí Minh, Việt Nam","TP. Hồ Chí Minh, Việt Nam",54809.0,3728.0,Cây công nghiệp | cao su thiên nhiên
63ef3713-3cd8-4eca-8371-efc87a800870,Cây ăn quả,nhãn lồng,18.125 đ/kg,1.879 kg,10.8804,106.8091,"Số 245 Nguyễn Huệ, Phường 4, TP. Thủ Đức, TP. Hồ Chí Minh, Việt Nam","TP. Hồ Chí Minh, Việt Nam",18125.0,1879.0,Cây ăn quả | nhãn lồng
43e016f3-92d0-490f-829c-ecf213712f81,Cây ăn quả,cam sành,33.091 đ/kg,2.968 kg,20.8588,106.685,"Số 157 Phan Châu Trinh, Phường 20, Quận Lê Chân, Hải Phòng, Việt Nam","Hải Phòng, Việt Nam",33091.0,2968.0,Cây ăn quả | cam sành
b262cc5f-0b54-4a49-9a2f-34c3e39be48c,Rau củ,mướp hương,15.783 đ/kg,2.837 kg,16.0909,108.141,"Số 90 Lê Duẩn, Phường 19, Quận Liên Chiểu, Đà Nẵng, Việt Nam","Đà Nẵng, Việt Nam",15783.0,2837.0,Rau củ | mướp hương
58a418b6-b578-498d-90d1-404e4524c1b1,Cây ăn quả,thanh long ruột đỏ,9.537 đ/kg,1.544 kg,12.24,109.2066,"Số 162 Lê Duẩn, Phường 20, TP. Nha Trang, Khánh Hòa, Việt Nam","Khánh Hòa, Việt Nam",9537.0,1544.0,Cây ăn quả | thanh long ruột đỏ
8dc2a3de-8661-461d-bf97-18a63b85d2b3,Cây công nghiệp,điều tươi,58.248 đ/kg,871 kg,20.8359,106.6862,"Số 216 Phan Châu Trinh, Phường 19, Quận Lê Chân, Hải Phòng, Việt Nam","Hải Phòng, Việt Nam",58248.0,871.0,Cây công nghiệp | điều tươi
fad60e81-eb43-4ec8-8492-e89558bca7a8,Cây ăn quả,thanh long ruột đỏ,21.028 đ/kg,1.013 kg,21.0355,105.793,"Số 25 Trần Hưng Đạo, Phường 9, Quận Cầu Giấy, Hà Nội, Việt Nam","Hà Nội, Việt Nam",21028.0,1013.0,Cây ăn quả | thanh long ruột đỏ
22a8a9c7-9dbb-4131-bccf-cbdadab2a78a,Cây ăn quả,mít Thái,26.294 đ/kg,4.787 kg,16.0656,108.2096,"Số 69 Nguyễn Văn Linh, Phường 2, Quận Hải Châu, Đà Nẵng, Việt Nam","Đà Nẵng, Việt Nam",26294.0,4787.0,Cây ăn quả | mít Thái
5224f512-c4d6-4b8b-8c6f-6b2270a51f6e,Rau củ,cà chua,57.859 đ/kg,816 kg,10.8569,106.7867,"Số 159 Điện Biên Phủ, Phường 12, TP. Thủ Đức, TP. Hồ Chí Minh, Việt Nam","TP. Hồ Chí Minh, Việt Nam",57859.0,816.0,Rau củ | cà chua
c4c297cf-d1f4-4ada-bd2f-67de006d9771,Cây ăn quả,cam sành,21.980 đ/kg,4.062 kg,11.9404,108.4561,"Số 59 Điện Biên Phủ, Phường 16, TP. Đà Lạt, Lâm Đồng, Việt Nam","Lâm Đồng, Việt Nam",21980.0,4062.0,Cây ăn quả | cam sành
164cedf9-5f9e-4803-a0c4-958da190a627,Cây công nghiệp,cà phê nhân Robusta,14.521 đ/kg,4.781 kg,16.4512,107.5816,"Số 240 Quang Trung, Phường 6, TP. Huế, Thừa Thiên Huế, Việt Nam","Thừa Thiên Huế, Việt Nam",14521.0,4781.0,Cây công nghiệp | cà phê nhân Robusta
cb236aec-4d1b-4e05-8414-6f4422a11f22,Cây ăn quả,cam sành,26.243 đ/kg,2.221 kg,12.247,109.1922,"Số 228 Nguyễn Văn Linh, Phường 14, TP. Nha Trang, Khánh Hòa, Việt Nam","Khánh Hòa, Việt Nam",26243.0,2221.0,Cây ăn quả | cam sành
